42	4817
42	7892
42	5871
42	4037
43	195
43	2148
43	1066
43	6957
43	9048
43	1055
44	3177
44	323
44	116
44	1391
45	11269
45	156
45	653
45	1999
46	1376
46	5
46	4071
46	11144
46	3465
46	522
46	140
46	7597
46	4121
46	2511
46	1616
46	2068
46	2870
46	311
46	2809
46	3321
46	4988
46	4345
46	1790
47	6785
47	8213
47	6078
47	7649
48	6891
48	4534
48	1048
48	569
48	3739
48	7614
48	4927
49	1897
49	1994
49	2649
49	1055
50	8780
50	4247
50	7516
50	2119
51	1048
51	7322
51	4669
51	4821
52	385
52	4395
52	5865
52	6918
52	1041
53	368
53	1746
53	1683
53	2450
53	12247
54	536
54	5426
54	5148
54	4014
55	1576
55	2808
55	258
55	4005
56	10786
56	12227
56	11788
56	207
56	24
56	4542
57	2498
57	4547
57	1897
57	652
57	2774
57	1048
57	1885
58	10786
58	12675
58	1671
58	2451
58	7597
58	691
58	1048
59	2148
59	1061
59	6760
59	777
59	490
59	4395
59	2668
59	3981
59	4718
59	7471
59	3377
59	5587
59	10681
59	1048
59	2041
59	9466
59	10767
60	11682
60	2148
60	1095
60	7849
60	3409
60	7571
60	3605
61	1048
61	2720
61	172
61	9525
62	7120
62	41
62	1875
62	75
62	621
63	10786
63	3815
63	130
63	2066
63	211
63	6802
63	12247
64	672
64	195
64	777
64	10992
64	2005
64	5929
64	12318
65	7040
65	3234
65	1635
65	1772
65	3723
65	3180
65	4525
65	10285
65	11501
65	3989
65	12829
66	67
66	432
66	4344
66	10355
66	1048
66	7741
66	1055
67	3041
67	322
67	1715
67	3783
68	176
68	417
68	61
68	8008
68	777
69	424
69	5774
69	11570
69	12830
69	10681
69	3902
69	9471
70	6360
70	7872
70	8598
70	9849
71	3989
71	4226
71	7204
71	2165
71	1671
72	321
72	386
72	1765
72	2081
72	4298
72	1164
72	4179
72	3572
72	6357
72	2776
72	441
72	4670
72	2399
73	4225
73	1671
73	264
73	457
73	1048
73	4118
73	2808
73	10681
73	7448
73	8063
74	4049
74	10786
74	5901
74	1191
75	128
75	417
75	432
75	51
75	86
75	92
75	61
76	4118
76	3593
76	10251
76	150
76	4247
76	4897
76	7204
76	4005
76	4390
76	11051
76	3317
76	8141
76	2512
76	1875
76	611
76	3815
76	3690
76	3692
76	621
76	495
76	12785
76	245
76	2299
77	294
77	2378
77	365
77	1294
77	5709
77	2774
77	5322
77	2777
77	9466
77	1917
78	1048
78	777
78	10681
78	9511
79	536
79	921
79	6600
79	2686
80	10248
80	6987
80	3693
80	57
80	5082
80	6236
80	7838
81	7972
81	835
81	2492
81	3685
82	577
82	3608
82	906
82	9068
82	1688
82	1048
82	1055
83	2632
83	4297
83	1418
83	2477
83	849
83	6802
83	499
83	820
83	1653
83	1048
83	3604
83	10330
83	3256
83	4860
84	2512
84	1994
84	83
84	23
85	8931
85	516
85	882
85	1683
85	1365
85	2390
85	1786
85	2367
85	2684
85	2005
86	0
86	4100
86	524
86	9816
86	3604
86	536
86	12313
86	1055
86	2593
86	10786
86	7204
86	51
86	7224
86	7225
86	1084
86	67
86	8267
86	7244
86	7758
86	1618
86	1112
86	1114
86	603
86	9820
86	1635
86	9833
86	11370
86	3693
86	7101
86	2165
86	9847
86	1661
86	2686
86	7809
86	7305
86	6795
86	2188
86	8301
86	5266
86	7319
86	7322
86	1183
86	6818
86	10403
86	10928
86	1715
86	6962
86	11966
86	195
86	7376
86	9810
86	6366
86	4838
86	12283
86	1779
86	2808
86	1274
86	2299
86	4361
86	2828
86	5903
86	2322
86	1316
86	4901
86	9511
86	2858
86	1324
86	1330
86	3886
86	7471
86	2865
86	5426
86	1331
86	3899
86	1347
86	9547
86	1876
86	2390
86	3418
86	12082
86	861
86	10592
86	7483
86	8037
86	1896
86	1897
86	3218
86	7033
86	3457
86	386
86	4488
86	3475
86	10686
86	408
86	1435
86	12190
86	12201
86	10681
86	957
86	4542
86	10827
86	12239
86	6136
86	2005
86	7638
86	3552
86	8699
86	3565
86	3054
86	11761
86	6130
86	3064
86	835
86	507
87	6368
87	7872
87	1638
87	14
88	100
88	488
88	1099
88	11506
88	3351
88	6873
89	5818
89	5534
89	653
89	614
90	8780
90	2081
90	3685
90	6664
90	777
90	746
90	652
90	3989
90	9068
91	3468
91	1034
91	172
91	4813
91	2868
91	1048
91	1115
91	3710
91	1055
92	1216
92	8194
92	195
92	882
92	11731
92	10773
92	7033
92	2975
93	1048
93	522
93	2348
93	3693
94	4096
94	2057
94	6795
94	10605
94	7918
94	8560
94	4050
94	1134
94	9590
95	786
95	10786
95	10690
95	3742
96	7622
96	777
96	3762
96	2808
96	1138
96	2198
96	1048
97	10849
97	3721
97	10538
97	2731
97	3504
97	5425
97	950
98	10592
98	10786
98	677
98	4073
98	3981
98	1876
98	7892
98	7867
98	12830
98	7295
99	4225
99	9573
99	5290
99	2699
99	8179
99	12116
99	1917
100	192
100	2808
100	2148
100	7303
101	7872
101	4225
101	1638
101	1766
101	9573
101	2792
101	2767
101	1202
101	12830
101	12278
101	12507
101	4542
101	511
102	10719
102	1875
102	10435
102	8159
103	7303
103	2568
103	3085
103	17
103	2325
103	4247
103	1435
103	12318
103	1055
103	2850
103	4005
103	11303
103	4138
103	427
103	558
103	176
103	11720
103	2872
103	11452
103	61
103	67
103	4166
103	2120
103	716
103	2892
103	4302
103	2511
103	595
103	2006
103	4570
103	5071
103	6881
103	2532
103	3692
103	11762
103	372
103	6139
104	3113
104	1994
104	1811
104	2057
104	2009
104	220
104	9139
105	128
105	4321
105	1219
105	135
105	1224
105	427
105	11468
105	941
105	1359
105	432
105	2290
105	83
105	502
105	3762
105	1208
105	2106
105	3966
105	2719
106	3478
106	3174
106	4950
106	8696
106	5465
106	8602
106	4284
107	10786
107	1671
107	1099
107	4429
107	2032
107	7476
107	569
107	3742
108	2475
108	5124
108	7685
108	8199
108	1032
108	10767
108	11792
108	10258
108	9756
108	7711
108	2081
108	10786
108	11300
108	10279
108	6699
108	11731
108	6706
108	7733
108	8246
108	10420
108	11322
108	8766
108	2116
108	2629
108	5192
108	1719
108	1613
108	2642
108	1621
108	9817
108	10338
108	10339
108	2148
108	7275
108	3693
108	4718
108	5747
108	7284
108	6262
108	5908
108	3198
108	639
108	8834
108	6787
108	6280
108	7305
108	9356
108	4240
108	3730
108	5784
108	8353
108	1713
108	1716
108	6327
108	5325
108	5842
108	1236
108	9941
108	6359
108	6872
108	3801
108	8922
108	7387
108	10463
108	9446
108	2279
108	3816
108	2940
108	6866
108	10483
108	3827
108	9973
108	6392
108	5881
108	5375
108	1282
108	10499
108	3334
108	8407
108	7951
108	5336
108	2322
108	8323
108	3860
108	5912
108	8476
108	5406
108	3876
108	4901
108	1836
108	3889
108	310
108	1929
108	824
108	10558
108	10560
108	3552
108	3906
108	1861
108	9490
108	11595
108	12629
108	1880
108	10586
108	9051
108	2910
108	3046
108	1899
108	9073
108	3452
108	7555
108	7046
108	10873
108	1417
108	7562
108	8588
108	9965
108	9630
108	10660
108	5542
108	4011
108	1458
108	3315
108	4532
108	10142
108	7606
108	3511
108	11706
108	445
108	7618
108	1990
108	4551
108	969
108	10189
108	10347
108	2004
108	4056
108	4569
108	7644
108	8157
108	5600
108	3042
108	9638
108	5606
108	493
108	5104
108	8690
108	3064
108	8699
109	4869
109	7
109	1032
109	3593
109	1677
109	4623
109	912
109	24
109	11925
109	152
109	12697
109	12318
109	11269
109	2081
109	4138
109	7303
109	4014
109	304
109	9266
109	777
109	11589
109	7880
109	6350
109	8911
109	6356
109	2390
109	599
109	345
109	11153
109	7400
109	4989
109	3966
110	2800
110	12778
110	740
110	1774
110	1631
111	6402
111	7428
111	7233
111	5258
111	5388
111	2069
111	7562
111	4764
111	3742
111	1055
111	9691
111	1839
111	820
111	826
111	1341
111	3393
111	327
111	6472
111	10316
111	1994
111	8780
111	2002
111	1618
111	341
111	603
111	10682
111	3558
111	5482
111	235
111	493
111	8056
112	5193
112	1458
112	4654
112	2014
112	2775
113	1048
113	3296
113	1234
113	7088
114	5956
114	1480
114	1099
114	460
114	2385
114	2586
114	7038
115	387
115	521
115	14
115	528
115	4884
115	7831
115	281
115	282
115	412
115	329
115	168
115	6697
115	311
115	184
115	189
115	1781
115	3062
115	3911
115	2248
115	73
115	203
115	845
115	7887
115	81
115	340
115	5206
115	11097
115	996
115	4337
115	244
115	117
115	1782
115	84
115	6781
116	4136
116	5292
116	6472
116	3989
116	1048
116	3418
116	4380
116	1341
116	12030
117	1048
117	953
117	7381
117	5103
118	673
118	675
118	2534
118	40
118	4401
118	4379
118	475
118	1309
118	6686
119	2368
119	4104
119	7978
119	2824
119	4208
119	2136
119	499
119	8502
119	1048
119	5304
119	5918
120	5696
120	10096
120	6374
120	75
120	1456
120	7093
120	8536
120	4316
120	2302
121	1433
121	7002
121	10786
121	4014
121	9511
122	7428
122	4326
122	4014
122	7155
122	10393
122	7326
123	9576
123	9833
123	5301
123	4278
123	7199
123	11452
123	10079
124	7233
124	1250
124	2442
124	975
124	1201
124	1721
124	10718
125	1168
125	8744
125	10786
125	7476
126	1347
126	228
126	2758
126	1064
126	777
126	2760
126	3604
126	3511
126	7002
127	1048
127	777
127	4225
127	1671
128	777
128	51
128	2188
128	3886
128	7401
129	7872
129	129
129	8005
129	2049
129	1801
129	46
129	3314
129	2004
129	1257
129	2906
129	669
130	2370
130	2563
130	6916
130	2344
130	6760
130	3890
130	3476
130	2584
130	4474
131	128
131	4002
131	195
131	100
131	4570
131	746
131	12779
131	45
131	10767
131	3416
131	2005
131	4118
131	4247
131	1208
131	2148
131	890
131	125
131	1055
132	8881
132	9162
132	10483
132	11405
132	1966
133	777
133	1618
133	12675
133	3418
133	7385
134	11904
134	4073
134	12778
134	4395
134	10957
134	3634
134	637
135	4868
135	10786
135	2011
135	100
136	11904
136	233
136	4683
136	3323
136	3609
137	3460
137	3781
137	4518
137	9031
137	585
137	2349
137	4239
137	2512
137	1177
137	6810
137	9274
138	408
138	7098
138	11387
138	8042
139	11905
139	9059
139	5928
139	3625
139	10123
139	9842
139	12623
139	9618
139	8084
139	9205
139	12137
139	4413
140	4225
140	1084
140	1341
140	2390
141	5248
141	8062
141	1956
141	1925
141	8872
141	8521
141	4461
141	7438
141	8688
141	7763
141	7796
141	2846
141	6102
141	1431
141	1915
141	1980
141	9981
141	2302
142	2148
142	166
142	2098
142	882
142	12371
142	9015
142	2808
142	1337
142	12316
142	1055
143	0
143	7872
143	1635
143	5956
143	7401
143	3314
143	3
144	1216
144	2593
144	2980
144	1865
144	4654
144	3316
144	1917
145	152
145	5586
145	188
145	12247
146	10170
146	1363
146	10786
146	3742
147	1216
147	3511
147	1495
147	327
147	4404
147	6060
147	5290
147	1095
147	4678
147	1618
147	8881
147	1266
147	308
147	2549
147	87
147	7576
147	1401
147	186
147	3039
147	8505
147	1791
148	897
148	6795
148	4679
148	732
148	5290
148	427
148	4237
148	526
148	5812
148	54
148	1048
148	7322
148	892
148	703
149	129
149	11716
149	6662
149	4401
150	1048
150	29
150	12830
150	165
151	1048
151	1466
151	652
151	1335
152	10786
152	12675
152	9511
152	203
152	1048
152	5117
153	1216
153	1441
153	341
153	2446
153	2159
154	288
154	3073
154	258
154	772
154	1573
154	12110
154	186
154	12378
155	7401
155	2372
155	4542
155	10681
156	2808
156	652
156	2461
156	582
157	4225
157	1671
157	777
157	10767
157	1208
157	2005
157	1048
158	545
158	738
158	3
158	37
158	10311
158	41
158	2583
158	2445
158	178
158	2515
158	553
158	538
158	6686
158	389
159	456
159	2113
159	731
159	1830
160	6017
160	1665
160	4651
160	260
160	9254
160	6534
160	2855
160	5802
160	2151
160	5772
160	12077
160	11361
160	9785
160	759
160	8507
160	3355
160	3261
160	11901
161	12832
161	40
161	8956
161	6506
161	1420
161	5525
161	11434
161	156
161	1085
162	10592
162	2466
162	3370
162	277
162	1048
162	6654
162	3066
162	4061
162	286
162	2901
163	5218
163	12675
163	4901
163	1261
163	6416
163	1425
163	4248
163	11903
163	1055
164	1537
164	1635
164	388
164	421
164	2760
164	265
164	4395
164	2892
164	9267
164	3241
164	3076
164	186
164	2399
164	1055
165	4648
165	460
165	1661
165	5255
166	176
166	777
166	2002
166	3177
167	1048
167	569
167	12120
167	1653
168	1921
168	3970
168	9476
168	3077
168	1665
168	7148
168	2189
168	11283
168	2071
168	793
168	8602
168	6558
168	9377
168	1061
168	2854
168	1832
168	810
168	4395
168	11570
168	7476
168	5046
168	10249
168	11833
168	3386
168	6588
168	3261
168	2366
168	6592
168	10690
168	7117
168	592
168	593
168	11476
168	3158
168	4773
168	3174
168	2385
168	6762
168	2668
168	1341
168	3568
168	113
168	7872
168	3114
169	820
169	8646
169	3790
169	8631
170	8780
170	2668
170	1455
170	1876
170	214
170	186
170	2879
170	10844
170	12830
170	1055
171	7392
171	9472
171	11051
171	4235
171	7147
171	2961
172	195
172	2342
172	4654
172	1208
172	11636
172	5205
172	1048
172	11357
172	2014
173	6433
173	7233
173	3604
173	3511
173	10170
173	1055
174	10786
174	4901
174	4118
174	7401
174	1671
174	4278
174	10681
174	7002
174	4542
175	2148
175	4232
175	4138
175	4142
175	1231
175	3604
175	536
175	10767
175	8796
175	10922
176	7968
176	7401
176	1202
176	1437
177	195
177	1476
177	233
177	3274
177	1548
177	9651
177	2350
177	10767
177	8499
177	10318
177	10463
178	2678
178	2918
178	4173
178	6166
178	2359
178	5247
179	3013
179	4999
179	777
179	5547
179	6642
179	4014
179	2578
179	2808
179	7303
180	1208
180	7002
180	11468
180	2005
181	2720
181	12451
181	2601
181	51
181	6903
181	24
181	8699
182	4784
182	9865
182	666
182	10350
183	3514
183	5628
183	8738
183	4806
184	5218
184	2148
184	1671
184	777
184	1208
184	7401
184	1048
185	312
185	849
185	4780
185	725
185	6420
186	1216
186	2148
186	12773
186	5290
186	11221
186	12278
186	12375
186	8063
187	4225
187	11714
187	2148
187	5221
187	201
187	139
187	7576
187	1048
187	7204
187	7451
188	12827
188	682
188	12675
188	6402
189	4832
189	10786
189	294
189	1671
189	1865
189	1048
189	4883
189	1653
189	663
189	184
189	3256
189	3388
190	4225
190	6760
190	151
190	5842
190	8116
190	727
190	251
191	3174
191	1896
191	587
191	14
191	1680
191	9875
191	7038
191	1048
191	349
191	2686
191	7230
192	12833
192	5541
192	4542
192	10695
193	1952
193	1425
193	188
193	2686
194	454
194	777
194	2188
194	3693
194	4049
194	1202
194	7401
195	737
195	12451
195	1226
195	1048
195	977
195	5394
195	1206
195	664
195	569
196	2400
196	7872
196	4930
196	3588
196	3126
196	3686
196	3369
196	3280
196	1075
196	3350
196	3898
196	3516
196	6782
197	3099
197	653
197	3476
197	7607
197	9531
197	2844
198	2219
198	6423
198	396
198	3090
198	1812
198	4375
198	2466
198	3755
198	9645
198	4014
198	1715
198	8247
198	5819
198	704
198	2372
198	4296
198	8951
198	8908
198	1872
198	3921
198	1875
198	2390
198	6364
198	7645
198	3935
198	8672
198	7347
198	1767
198	746
198	3692
198	493
198	5488
198	11762
198	4724
198	1270
198	6903
198	5524
198	890
198	6139
198	11133
199	6822
199	10796
199	2348
199	7630
199	5394
199	2868
199	2523
199	1341
200	6420
200	10767
200	172
200	294
200	599
201	2051
201	1061
201	7057
201	1902
201	1008
201	2705
201	2226
201	1619
201	2644
201	4174
201	2072
201	5369
201	4654
201	3773
201	5907
201	2655
202	4705
202	997
202	10796
202	396
202	1902
202	1231
202	8275
202	11310
202	7127
202	7224
202	3324
203	11904
203	4136
203	10012
203	4234
203	844
203	5299
203	7956
203	3702
203	3324
204	2808
204	777
204	1066
204	1347
205	11904
205	3649
205	963
205	233
205	874
205	1039
205	914
205	3323
205	1757
206	7872
206	11570
206	7972
206	14
207	8780
207	3209
207	10786
207	7476
207	3190
208	6760
208	10786
208	2419
208	1460
208	12027
209	8736
209	4421
209	454
209	2057
209	2543
209	4950
209	2010
210	3266
210	5859
210	2823
210	9964
210	843
210	5388
210	3437
210	6638
210	4050
210	3508
210	1237
210	630
210	8857
210	4700
211	4822
211	7684
211	1053
211	4070
212	963
212	4199
212	3177
212	1671
212	3693
212	3598
212	10681
213	4225
213	1511
213	8499
213	4138
213	51
213	599
213	536
213	10681
213	12411
213	5290
213	12318
214	898
214	10280
214	4013
214	3439
214	6129
214	2901
214	1048
215	2562
215	1635
215	2148
215	4901
215	3593
215	172
215	10829
215	2098
216	241
216	669
216	12830
216	3617
217	1048
217	2808
217	10786
217	12706
218	2123
218	2141
218	1278
218	991
219	12746
219	10658
219	11698
219	9078
220	1384
220	2113
220	10624
220	4411
220	4436
221	3779
221	5772
221	14
221	1391
221	6258
221	438
221	4475
221	124
221	8286
222	10786
222	12675
222	1197
222	975
223	6640
223	1763
223	2901
223	8670
224	4096
224	6305
224	5474
224	10885
224	10470
224	7169
224	10344
224	7593
224	9451
224	9250
224	8398
224	11665
224	10067
224	10567
224	9142
224	11953
224	3130
225	6818
225	294
225	4359
225	653
225	1048
225	2074
225	603
225	1786
226	352
226	10786
226	2856
226	12247
226	7144
226	8116
226	598
226	247
227	4805
227	7655
227	1865
227	5004
227	9965
227	10761
227	5209
227	7548
227	11070
227	5221
228	4225
228	2390
228	7627
228	2541
228	1231
228	4118
228	5471
228	1055
229	1544
229	2985
229	2901
229	3873
230	1921
230	2715
230	11572
230	2133
230	11768
230	3802
230	1307
230	5919
231	1307
231	2808
231	11904
231	1035
232	4700
232	8466
232	3044
232	5388
232	3718
233	2720
233	1763
233	493
233	4654
233	4434
233	3418
233	2014
234	1878
234	2566
234	6795
234	2188
234	10179
234	6149
234	3119
234	195
234	8264
234	3145
234	8780
234	1997
234	5074
234	1876
234	4438
234	5080
234	6362
234	6364
234	2148
234	9426
234	8053
234	3063
235	2593
235	195
235	1066
235	1347
235	1876
235	536
235	1055
236	10022
236	5321
236	439
236	5325
236	7571
236	4855
236	1753
237	2346
237	2027
237	3274
237	1926
237	4287
238	4073
238	5287
238	1862
238	14
238	1671
239	4612
239	278
239	4105
239	2703
239	2194
239	3348
239	3733
239	2326
239	663
239	4122
239	3358
239	5211
239	4645
239	6182
239	2856
239	3628
239	3886
239	6448
239	6961
239	4914
239	1333
239	10678
239	1719
239	10682
239	8778
239	1347
239	1095
239	6600
239	4554
239	3511
239	6988
239	1613
239	5325
239	1361
239	2002
239	5333
239	1880
239	1371
239	2141
239	990
239	4831
239	1505
239	9723
239	2916
239	5093
239	5350
239	1128
239	3693
239	2798
239	3953
239	2933
239	1143
239	6292
239	8315
239	3965
240	11904
240	1926
240	3370
240	6037
240	2552
240	8569
240	1659
241	128
241	526
241	1005
241	8592
241	1563
241	90
241	6683
241	10438
241	432
241	178
241	53
241	311
241	5818
241	444
241	61
241	67
241	4294
241	75
241	210
241	7381
241	6234
241	621
241	4719
241	250
241	763
242	3138
242	7303
242	6642
242	1535
243	67
243	228
243	9511
243	1363
243	150
243	3416
244	6336
244	5473
244	3650
244	5189
244	3334
244	1767
244	7297
244	4011
244	653
244	10662
244	7504
244	2705
244	4883
244	3093
244	4024
244	10950
244	1628
244	1589
245	128
245	2657
245	67
245	8193
245	11206
245	4225
245	12681
245	6563
245	10691
245	195
245	2708
245	2396
245	4414
246	3968
246	11904
246	7074
246	4421
246	1415
246	2057
246	10323
246	10123
246	5171
246	4341
246	12058
246	12312
246	7834
246	8669
246	5822
247	4288
247	7397
247	233
247	3147
247	5742
247	3735
247	2345
248	4136
248	6193
248	4021
248	6726
248	8326
249	3074
249	233
249	746
249	3693
249	4920
249	2236
249	159
250	1864
250	5472
250	12830
250	550
251	4225
251	10786
251	4013
251	8051
251	468
251	1048
252	8832
252	10465
252	8052
252	7207
252	11393
252	11596
252	9038
252	11535
252	8018
252	7764
252	10168
252	5268
252	11621
253	7655
253	835
253	8063
253	2901
253	4373
254	311
254	1923
254	9867
254	2693
254	4746
254	651
254	528
254	4118
254	12056
254	1197
254	9775
254	9393
254	53
254	4663
254	10170
254	309
254	2625
254	67
254	1479
254	4299
254	337
254	216
254	4331
254	1012
254	2165
255	176
255	536
255	8499
255	1653
255	2686
256	3568
256	386
256	3190
256	6694
256	6184
256	650
256	1579
256	7148
256	6658
256	3246
256	10735
256	1104
256	561
256	10036
256	4373
256	1078
256	731
256	12662
256	2890
256	415
257	1520
257	1282
257	5403
257	4112
257	1896
257	330
257	3906
257	2478
257	1360
257	1361
257	306
257	4373
257	278
257	10553
257	2331
257	1500
258	2720
258	2148
258	9173
258	4014
259	10958
259	7170
259	8583
259	776
259	9995
259	14
259	7128
259	5780
259	20
259	8341
259	3094
259	3991
259	2584
259	11420
259	11296
259	3745
259	9251
259	10776
259	4650
259	11143
259	11390
259	9269
259	6004
259	7611
259	8892
259	4415
259	10741
259	3268
259	5006
259	6734
259	8446
259	4946
259	4309
259	8663
259	6616
259	510
259	860
259	7133
259	9461
259	1247
259	5603
259	11605
259	10065
259	10864
259	9068
259	10093
259	9582
259	1648
259	8818
259	884
259	4853
259	3574
259	503
259	1017
259	10490
259	6013
259	2702
259	6261
260	2660
260	6600
260	7019
260	5325
260	6322
260	439
260	8315
260	11998
260	543
261	4788
261	2843
261	3307
261	5747
261	2399
262	4225
262	10786
262	349
262	2253
263	67
263	868
263	229
263	150
264	4225
264	8837
264	3593
264	7067
264	6895
264	9116
264	9757
264	1055
264	6819
264	7849
264	4278
264	12409
264	6201
264	10819
264	11972
264	12621
264	12579
264	11221
264	12374
264	12375
264	1896
264	11886
264	7663
264	12534
264	7033
264	7036
265	3593
265	10250
265	6795
265	7436
265	536
265	10479
265	12060
265	1055
265	7842
265	10403
265	7204
265	6181
265	7849
265	51
265	7476
265	10165
265	4278
265	7972
265	1737
265	4813
265	12316
265	8016
265	4306
265	10786
265	345
265	602
265	2779
265	6109
265	607
265	5221
265	7655
265	7016
265	7401
265	7663
265	1653
265	9385
265	8063
266	8544
266	962
266	4739
266	8613
266	2442
266	12830
266	3949
266	3471
266	10690
266	5970
266	4542
266	2808
266	1497
266	5082
266	6334
266	1278
266	7477
267	481
267	457
267	1098
267	7051
267	2444
267	9144
267	6074
267	860
267	5162
267	1343
268	536
268	2002
268	1653
268	2686
269	4395
269	7398
269	4710
269	6647
269	105
269	4138
269	2071
269	1388
269	2669
269	2094
269	1757
269	1041
269	10108
269	10670
269	7542
269	887
269	4504
269	732
269	1341
269	414
269	1439
270	1724
270	6517
270	550
270	2151
271	195
271	7828
271	2558
271	1048
271	3513
271	7038
272	6144
272	3720
272	9005
272	1240
272	3859
272	10133
272	8214
272	8727
272	536
272	665
272	9498
272	10654
272	12507
272	5925
272	3111
272	8952
272	6063
272	5325
272	1719
272	824
272	6332
272	4029
272	7230
272	2113
272	962
272	7704
272	1095
272	6348
272	1354
272	439
272	5836
272	1613
272	4813
272	6392
272	3666
272	11672
272	1880
272	2148
272	2010
272	219
272	349
272	1502
272	1124
272	1128
272	5415
272	8812
